Condition,Reaction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GLC_wt,EX_nh4_e,0.0,-0.24124515992111747,-0.7035228195902756,-1.162175871115986,-1.6208289226416965,-1.9503395016156946,-2.151230879979701,-2.352121934611255,-2.527175869752308,-2.6552853276464363,-2.783394786085389,-2.91150424454025,-3.033816412415414,-3.1331726469330543,-3.2325288222959556,-3.347009352781484
GLC_wt,EX_o2_e,0.0,-4.066092295259697,-6.360308817341128,-8.6835814979692,-11.006854178597278,-12.112827374060455,-12.006438997989711,-11.900043432766601,-11.78208119028256,-11.643118315862887,-11.504155445105038,-11.365192568832361,-11.187275559141574,-10.855049195173539,-10.522832488127325,-10.29226816075061
GLC_wt,EX_pi_e,0.0,-0.16275465261917188,-0.4746276035109016,-0.7840552334712276,-1.093482863432,-1.3157852707954893,-1.4513172077832934,-1.5868471777620767,-1.7049445921467479,-1.791372897376197,-1.877801202973208,-1.9642295080166545,-2.0467495229096064,-2.113776814897429,-2.1808068842759893,-2.2580405124114558
GLC_wt,EX_pyr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,EX_succ_e,0.0,0.0,0.0,0.0,0.0,0.0,7.393511701771448e-07,7.352398042108207e-07,0.0,0.0,0.0,0.0,2.026383340074902e-06,0.0,0.0,0.0
GLC_wt,FBA,0.0,0.9559920480168838,1.8370402386387958,2.6092504630320716,3.3814606874253563,4.105181854342946,4.780611126794093,5.456039588540233,6.214559455502501,7.124050590252774,8.033541724618132,8.943032860779596,9.96260368958437,11.41813014775498,12.873646634543555,14.276724599403966
GLC_wt,FBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2967404927621828e-13,3.8696673954063954e-07,0.0,0.0,0.0
GLC_wt,FORt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,FORt,0.0,0.0,0.0,0.0,0.0,0.0,-1.5314022012303346e-06,-1.5194384485657637e-06,-1.3918972186802616,-5.312746359998947,-9.23359549247541,-13.154444638268556,-16.745385972447167,-19.030059206476515,-21.314714339291314,-23.520921818820185
GLC_wt,FRD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,FRUpts2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,FUM,0.0,1.3275813227954254,2.0044592848359137,2.581940890306635,3.1594224957773727,2.8985376383441412,1.8026886239370834,0.7068329250204599,0.0,0.0,0.0,0.0,9.697771738219867e-07,0.0,0.0,0.0
GLC_wt,FUMt2_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,G6PDH2r,0.0,0.0,0.10386929913288197,0.5362361004509492,0.9686029017689939,1.6171114009582168,2.4808825486016657,3.3446574971431424,3.973299055564118,4.17471645359802,4.37613385248851,4.577551248865529,4.451898907329212,3.030949107844051,1.6100259747046226,0.3381414509013573
GLC_wt,GAPD,0.0,1.8823903299922409,3.6224017845105707,5.2546811079872215,6.8869604314638835,8.5101508987077,10.124289292222542,11.738427713438528,13.443540937141304,15.313947034084823,17.184353130477202,19.05475922962239,21.037011933731463,23.462227489407375,25.887431305029992,28.255582294663782
GLC_wt,GLCpts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,GLNS,0.0,0.011312791114991469,0.0329905342153084,0.05449830733647554,0.07600608045765145,0.09145793180808631,0.10087888377900267,0.11029930129317747,0.11850771528309585,0.12451519554709392,0.13052267583664062,0.13653015612672448,0.14226690523177096,0.1469249275248785,0.15158407054377124,0.15695244489184004
GLC_wt,GLNabc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,GLUDy,0.0,-0.229932368806126,-0.6705322853749672,-1.1076775637795104,-1.544822842184045,-1.8588815698076082,-2.0503521759923817,-2.241822903342514,-2.408668154469212,-2.5307701320993425,-2.6528721102487487,-2.774974090419704,-2.8915501012276654,-2.986247719222377,-3.080944751752184,-3.1900569078896437
GLC_wt,GLUN,0.0,0.0,0.0,0.0,0.0,0.0,2.5758461702361155e-07,2.6836846986146503e-07,0.0,0.0,0.0,0.0,5.910505144213294e-07,0.0,0.0,0.0
GLC_wt,GLUSy,0.0,0.0,0.0,0.0,0.0,0.0,2.575822306980015e-07,2.683697237763919e-07,0.0,0.0,0.0,0.0,5.910471869135765e-07,0.0,0.0,0.0
GLC_wt,GLUt2r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLC_wt,GND,0.0,0.0,0.10386929913288197,0.5362361004509492,0.9686029017689939,1.6171114009582168,2.4808825486016657,3.3446574971431424,3.973299055564118,4.17471645359802,4.37613385248851,4.577551248865529,4.451898907329212,3.030949107844051,1.6100259747046226,0.3381414509013573
